Date,High,Low,Open,Close,Volume,Adj Close
2001-01-02,20.233463287353516,19.892995834350586,20.136186599731445,19.892995834350586,998800.0,8.995530128479004
2001-01-03,20.184823989868164,18.57976722717285,19.844358444213867,18.62840461730957,3819100.0,8.423686981201172
2001-01-04,18.57976722717285,17.023345947265625,18.5311279296875,17.704280853271484,4859300.0,8.005804061889648
2001-01-05,18.336576461791992,17.509727478027344,17.704280853271484,18.190662384033203,2256200.0,8.225744247436523
2001-01-08,18.57976722717285,17.996109008789062,17.996109008789062,18.5311279296875,1629800.0,8.379697799682617
2001-01-09,18.92023277282715,18.28793716430664,18.43385124206543,18.82295799255371,1694400.0,8.511663436889648
2001-01-10,19.01750946044922,18.67704200744629,18.82295799255371,18.92023277282715,1631600.0,8.555652618408203
2001-01-11,18.9688720703125,18.43385124206543,18.9688720703125,18.48249053955078,1817800.0,8.357707023620605
2001-01-12,18.336576461791992,18.14202308654785,18.336576461791992,18.28793716430664,1976800.0,8.269731521606445
2001-01-16,18.5311279296875,18.239299774169922,18.28793716430664,18.48249053955078,1761300.0,8.357707023620605
2001-01-17,18.62840461730957,18.239299774169922,18.239299774169922,18.48249053955078,1833000.0,8.357707023620605
2001-01-18,18.82295799255371,18.48249053955078,18.48249053955078,18.67704200744629,1656200.0,8.445677757263184
2001-01-19,18.67704200744629,18.239299774169922,18.57976722717285,18.38521385192871,1935800.0,8.313718795776367
2001-01-22,18.5311279296875,18.190662384033203,18.43385124206543,18.38521385192871,2068300.0,8.313718795776367
2001-01-23,18.38521385192871,17.996109008789062,18.38521385192871,18.28793716430664,1756700.0,8.269731521606445
2001-01-24,18.336576461791992,17.947471618652344,18.28793716430664,18.190662384033203,1806100.0,8.225744247436523
2001-01-25,18.5311279296875,17.947471618652344,18.239299774169922,18.28793716430664,1579500.0,8.269731521606445
2001-01-26,18.28793716430664,17.947471618652344,18.14202308654785,18.14202308654785,1869800.0,8.203750610351562
2001-01-29,18.428014755249023,17.98443603515625,18.108949661254883,18.264591217041016,1254500.0,8.259171485900879
2001-01-30,18.67704200744629,18.04669189453125,18.264591217041016,18.490272521972656,1570000.0,8.361225128173828
2001-01-31,18.59922218322754,18.155641555786133,18.59922218322754,18.21011734008789,1932200.0,8.33597469329834
2001-02-01,18.894941329956055,18.163423538208008,18.56031036376953,18.762645721435547,1727200.0,8.588906288146973
2001-02-02,19.09727668762207,18.59922218322754,18.949417114257812,18.692607879638672,2291700.0,8.55684757232666
2001-02-05,19.050582885742188,18.48249053955078,18.700389862060547,18.622568130493164,1387000.0,8.52478313446045
2001-02-06,18.747081756591797,18.52918243408203,18.67704200744629,18.692607879638672,1194100.0,8.55684757232666
2001-02-07,19.06614875793457,18.684823989868164,19.06614875793457,18.879377365112305,1106200.0,8.64234447479248
2001-02-08,19.41634178161621,18.91828727722168,19.011672973632812,19.268482208251953,2142300.0,8.82046127319336
2001-02-09,19.36964988708496,18.957199096679688,19.33852195739746,19.035018920898438,1570100.0,8.71358871459961
2001-02-12,19.377431869506836,18.770427703857422,19.105058670043945,19.299610137939453,1155300.0,8.834709167480469
2001-02-13,19.447471618652344,16.723735809326172,19.447471618652344,19.346303939819336,1748200.0,8.856084823608398
2001-02-14,15.719844818115234,14.591439247131348,14.591439247131348,15.57198429107666,37995100.0,7.128328323364258
2001-02-15,16.3424129486084,15.603113174438477,15.642023086547852,16.27237319946289,9524200.0,7.448940277099609
2001-02-16,16.108949661254883,15.875486373901367,16.108949661254883,15.98443603515625,5264100.0,7.317135810852051
2001-02-20,16.178987503051758,15.766536712646484,15.922179222106934,15.98443603515625,3924900.0,7.317135810852051
2001-02-21,15.976654052734375,15.626459121704102,15.953307151794434,15.81322956085205,2858400.0,7.238761901855469
2001-02-22,15.953307151794434,15.486381530761719,15.953307151794434,15.579766273498535,3606200.0,7.131889343261719
2001-02-23,15.603113174438477,15.252918243408203,15.525291442871094,15.408560752868652,3565400.0,7.0535197257995605
